YEAR,Plant Id,Combined Heat And Power Plant,Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,EIA Sector Number,Sector Name,NAICS Code,Reported Prime Mover,Reported Fuel Type Code,MER Fuel Type Code,Balancing Authority Code,Physical Unit Label,Tot_MMBtu January,Elec_MMBtu January,Netgen January,Tot_MMBtu February,Elec_MMBtu February,Netgen February,Tot_MMBtu March,Elec_MMBtu March,Netgen March,Tot_MMBtu April,Elec_MMBtu April,Netgen April,Tot_MMBtu May,Elec_MMBtu May,Netgen May,Tot_MMBtu June,Elec_MMBtu June,Netgen June,Tot_MMBtu July,Elec_MMBtu July,Netgen July,Tot_MMBtu August,Elec_MMBtu August,Netgen August,Tot_MMBtu September,Elec_MMBtu September,Netgen September,Tot_MMBtu October,Elec_MMBtu October,Netgen October,Tot_MMBtu November,Elec_MMBtu November,Netgen November,Tot_MMBtu December,Elec_MMBtu December,Netgen December,Total Fuel Consumption MMBtu,Elec Fuel Consumption MMBtu,Net Generation (Megawatthours)
2023,10495,True,Rumford Cogeneration,"ND Paper, Inc.",61813.0,ME,NEW,NPCC,3,NAICS-22 Cogen,22,ST,WDS,WWW,ISNE,short tons,271541.0,52316.0,9230.866,271541.0,52927.0,9677.726,271541.0,56820.0,10478.966,272952.0,52787.0,11026.972,195109.0,38791.0,6943.769,204544.0,28443.0,4688.787,221561.0,43478.0,7807.505,135159.0,32579.0,5522.561,63606.0,8104.0,944.272,69658.0,12075.0,2140.981,237507.0,44646.0,8139.892,190349.0,32281.0,5705.283,2405068,455247,82307.58
2023,10554,True,Formosa Utility Venture Ltd,Formosa Plastics Corp,6541.0,TX,WSC,TRE,7,Industrial NAICS Cogen,325211,CA,NG,NG,ERCO,mcf,14733.0,14733.0,35624.261,13140.0,13140.0,52500.023,14647.0,14647.0,61804.166,13675.0,13675.0,22115.351,12942.0,12942.0,46686.378,11850.0,11850.0,64551.944,11952.0,11952.0,66984.376,11979.0,11979.0,66043.174,11872.0,11872.0,60670.383,13465.0,13465.0,58542.832,14025.0,14025.0,54381.235,15308.0,15308.0,58992.427,159588,159588,648896.55
2023,10554,True,Formosa Utility Venture Ltd,Formosa Plastics Corp,6541.0,TX,WSC,TRE,7,Industrial NAICS Cogen,325211,CA,OG,OOG,ERCO,mcf,416.0,29.0,5.779,361.0,30.0,6.077,418.0,35.0,7.144,387.0,22.0,4.529,412.0,32.0,6.512,468.0,46.0,9.316,501.0,48.0,9.644,481.0,481.0,736.476,428.0,428.0,768.447,741.0,741.0,778.488,479.0,479.0,801.095,484.0,484.0,744.053,5576,2855,3877.56
2023,10554,True,Formosa Utility Venture Ltd,Formosa Plastics Corp,6541.0,TX,WSC,TRE,7,Industrial NAICS Cogen,325211,CT,NG,NG,ERCO,mcf,2548595.0,1357776.0,241411.66,3105305.0,1815302.0,316564.35,3601398.0,2110460.0,367141.12,1875446.0,1040457.0,190657.38,2941071.0,1652568.0,289490.68,3230236.0,1967102.0,334892.5,3468656.0,2116569.0,362650.02,3278184.0,2012988.0,342689.16,3093420.0,1947680.0,334858.08,3250292.0,1885787.0,324814.23,3357955.0,1916353.0,335258.71,3636024.0,2134334.0,374905.1,37386582,21957376,3815333.0
2023,10554,True,Formosa Utility Venture Ltd,Formosa Plastics Corp,6541.0,TX,WSC,TRE,7,Industrial NAICS Cogen,325211,CT,OG,OOG,ERCO,mcf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36209.0,21921.0,3785.143,38903.0,24243.0,4211.244,42659.0,24237.0,4263.124,49194.0,27823.0,4911.563,45569.0,26480.0,4698.579,212534,124704,21869.653
2023,10745,True,Midland Cogeneration Venture,Midland Cogeneration Venture,12492.0,MI,ENC,RFC,3,NAICS-22 Cogen,22,CA,NG,NG,MISO,mcf,48381.0,48381.0,144060.52,31904.0,31904.0,130645.42,34648.0,34648.0,182159.21,125029.0,125029.0,194003.88,184457.0,184457.0,164541.1,138726.0,138726.0,156252.45,265936.0,265936.0,210975.0,130142.0,130142.0,190152.01,91055.0,91055.0,187036.37,206003.0,206003.0,204204.4,94649.0,94649.0,186136.21,114818.0,114818.0,176895.02,1465748,1465748,2127061.6
2023,10745,True,Midland Cogeneration Venture,Midland Cogeneration Venture,12492.0,MI,ENC,RFC,3,NAICS-22 Cogen,22,CT,NG,NG,MISO,mcf,7229928.0,5793081.0,619849.4,6522123.0,5265271.0,562085.9,8122798.0,6756478.0,705941.75,8025857.0,6609369.0,686678.52,6342991.0,5249190.0,546037.25,6180398.0,5056659.0,523167.56,7791453.0,6441344.0,666161.08,7486588.0,6231724.0,641813.11,7304661.0,6088923.0,621142.41,7814192.0,6526644.0,676249.08,7976475.0,6657980.0,696930.45,7887588.0,6457287.0,682563.78,88685052,73133950,7628620.3
2023,10745,True,Midland Cogeneration Venture,Midland Cogeneration Venture,12492.0,MI,ENC,RFC,3,NAICS-22 Cogen,22,IC,DFO,DFO,MISO,barrels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,10789,True,Sabine River Operations,The Dow Chemical Company,57160.0,TX,WSC,SERC,7,Industrial NAICS Cogen,325211,CA,NG,NG,MISO,mcf,94133.0,41480.0,7540.122,104847.0,104847.0,56533.69,183351.0,183351.0,39288.293,54201.0,248.0,45.594,67313.0,0.0,0.0,62136.0,0.0,0.0,85028.0,3472.0,626.855,73060.0,73060.0,15433.177,117323.0,117323.0,53577.432,73537.0,73537.0,48741.825,32395.0,0.0,0.0,47164.0,0.0,0.0,994488,597318,221786.99
2023,10789,True,Sabine River Operations,The Dow Chemical Company,57160.0,TX,WSC,SERC,7,Industrial NAICS Cogen,325211,CA,OG,OOG,MISO,mcf,23861.0,439.0,79.878,85007.0,10801.0,1985.31,1086.0,97.0,17.707,59153.0,8.0,1.406,70250.0,0.0,0.0,54151.0,0.0,0.0,53560.0,89.0,16.145,66774.0,2460.0,447.823,44398.0,5104.0,937.568,115446.0,11722.0,2150.175,91443.0,0.0,0.0,83110.0,0.0,0.0,748239,30720,5636.012
2023,10789,True,Sabine River Operations,The Dow Chemical Company,57160.0,TX,WSC,SERC,7,Industrial NAICS Cogen,325211,CT,NG,NG,MISO,mcf,2158243.0,1007942.0,183792.0,2315825.0,1280707.0,198133.0,2226908.0,1006854.0,178033.0,1863512.0,832213.0,151162.0,1800700.0,821306.0,148632.0,1801275.0,800626.0,144704.0,1994445.0,897969.0,163067.0,2228140.0,1000033.0,180133.0,2419790.0,1271226.0,201487.0,2543491.0,1352222.0,212822.0,1976250.0,898620.0,163900.0,1933012.0,940129.0,172173.0,25261591,12109847,2098038.0
2023,10789,True,Sabine River Operations,The Dow Chemical Company,57160.0,TX,WSC,SERC,7,Industrial NAICS Cogen,325211,CT,OG,OOG,MISO,mcf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,50397,True,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pixelle Specialty Solutions LLC - (PA),61988.0,PA,MAT,RFC,7,Industrial NAICS Cogen,322,ST,BIT,COL,PJM,short tons,277836.0,47915.0,8495.95,246090.0,44136.0,7825.782,277420.0,46716.0,8283.269,254410.0,45779.0,8117.133,251940.0,44586.0,7905.585,200148.0,38086.0,6753.156,249158.0,47341.0,8394.216,249886.0,46102.0,8174.417,219960.0,38465.0,6820.276,188708.0,31557.0,5595.511,162292.0,27290.0,4838.933,289016.0,50014.0,8868.01,2866864,507987,90072.238
2023,50397,True,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pixelle Specialty Solutions LLC - (PA),61988.0,PA,MAT,RFC,7,Industrial NAICS Cogen,322,ST,BLQ,WWW,PJM,short tons,584053.0,100725.0,17859.757,501866.0,90008.0,15959.578,534859.0,90067.0,15969.928,550022.0,98971.0,17548.832,574931.0,101745.0,18040.681,312322.0,59432.0,10538.011,549915.0,104487.0,18526.833,543437.0,100260.0,17777.237,541349.0,94667.0,16785.538,551485.0,92224.0,16352.457,522893.0,87928.0,15590.701,576159.0,99703.0,17678.538,6343291,1120217,198628.09
2023,50397,True,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pixelle Specialty Solutions LLC - (PA),61988.0,PA,MAT,RFC,7,Industrial NAICS Cogen,322,ST,DFO,DFO,PJM,barrels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,50397,True,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pixelle Specialty Solutions LLC - (PA),61988.0,PA,MAT,RFC,7,Industrial NAICS Cogen,322,ST,NG,NG,PJM,mcf,249111.0,42961.0,7617.574,242498.0,43491.0,7711.549,227268.0,38270.0,6785.822,193494.0,34818.0,6173.567,190357.0,33687.0,5973.196,142297.0,27078.0,4801.215,198478.0,37712.0,6686.782,197643.0,36463.0,6465.402,226214.0,39558.0,7014.178,276828.0,46294.0,8208.425,349113.0,58706.0,10409.241,248509.0,43004.0,7625.117,2741810,482042,85472.068
2023,50397,True,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pixelle Specialty Solutions LLC - (PA),61988.0,PA,MAT,RFC,7,Industrial NAICS Cogen,322,ST,RFO,RFO,PJM,barrels,431.0,74.0,13.174,8410.0,1508.0,267.456,1530.0,258.0,45.693,322.0,58.0,10.258,90.0,16.0,2.825,12166.0,2315.0,410.476,714.0,136.0,24.046,1485.0,274.0,48.589,6.0,1.0,0.199,7195.0,1203.0,213.349,4308.0,724.0,128.451,1209.0,209.0,37.091,37866,6776,1201.607
2023,50397,True,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pixelle Specialty Solutions LLC - (PA),61988.0,PA,MAT,RFC,7,Industrial NAICS Cogen,322,ST,SLW,ORW,PJM,short tons,14410.0,2485.0,440.65,11186.0,2006.0,355.72,12855.0,2165.0,383.813,13038.0,2346.0,415.98,14340.0,2538.0,449.963,6622.0,1260.0,223.442,12145.0,2308.0,409.162,13447.0,2481.0,439.876,13278.0,2322.0,411.694,10834.0,1812.0,321.232,9724.0,1635.0,289.942,14594.0,2525.0,447.779,146473,25883,4589.253
2023,50397,True,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pixelle Specialty Solutions LLC - (PA),61988.0,PA,MAT,RFC,7,Industrial NAICS Cogen,322,ST,WDS,WWW,PJM,short tons,105349.0,18168.0,3221.456,86940.0,15592.0,2764.734,102646.0,17285.0,3064.824,85428.0,15372.0,2725.641,88641.0,15687.0,2781.452,44802.0,8525.0,1511.671,77121.0,14654.0,2598.247,83755.0,15452.0,2739.854,86817.0,15182.0,2691.93,72973.0,12203.0,2163.77,57636.0,9692.0,1718.474,85088.0,14724.0,2610.788,977196,172536,30592.841
2023,50398,True,International Paper Savanna Mill,International Paper Co,30002.0,GA,SAT,SERC,7,Industrial NAICS Cogen,32213,ST,BIT,COL,SOCO,short tons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,50398,True,International Paper Savanna Mill,International Paper Co,30002.0,GA,SAT,SERC,7,Industrial NAICS Cogen,32213,ST,BLQ,WWW,SOCO,short tons,1050955.0,196076.0,31750.225,339701.0,48520.0,7856.419,1192646.0,233121.0,37748.639,926841.0,182912.0,29618.658,1197316.0,226272.0,36639.222,992185.0,201158.0,32571.741,991555.0,190742.0,30886.179,1129242.0,227849.0,36895.093,1160914.0,219903.0,35609.045,1051186.0,210657.0,34111.203,1170763.0,228919.0,37067.892,1111533.0,219894.0,35607.328,12314837,2386023,386361.64
2023,50398,True,International Paper Savanna Mill,International Paper Co,30002.0,GA,SAT,SERC,7,Industrial NAICS Cogen,32213,ST,DFO,DFO,SOCO,barrels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,50398,True,International Paper Savanna Mill,International Paper Co,30002.0,GA,SAT,SERC,7,Industrial NAICS Cogen,32213,ST,NG,NG,SOCO,mcf,651837.0,121613.0,19692.528,364903.0,52120.0,8439.294,530612.0,103717.0,16794.5,537690.0,106113.0,17182.734,435015.0,82210.0,13311.951,521489.0,105728.0,17119.579,527918.0,101554.0,16444.244,503270.0,101546.0,16443.063,524663.0,99383.0,16093.139,576462.0,115522.0,18706.3,585837.0,114549.0,18548.362,665203.0,131597.0,21309.42,6424899,1235652,200085.11
2023,50398,True,International Paper Savanna Mill,International Paper Co,30002.0,GA,SAT,SERC,7,Industrial NAICS Cogen,32213,ST,RFO,RFO,SOCO,barrels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,50398,True,International Paper Savanna Mill,International Paper Co,30002.0,GA,SAT,SERC,7,Industrial NAICS Cogen,32213,ST,WDS,WWW,SOCO,short tons,70281.0,13112.0,2123.247,23361.0,3337.0,540.287,119075.0,23275.0,3768.861,111545.0,22013.0,3564.608,145741.0,27542.0,4459.827,88390.0,17920.0,2901.68,133665.0,25713.0,4163.577,107731.0,21737.0,3519.844,121566.0,23027.0,3728.816,84699.0,16974.0,2748.497,90765.0,17747.0,2873.746,125092.0,24747.0,4007.252,1221911,237144,38400.242
2023,50733,True,Gary Works,United States Steel-Gary,19526.0,IN,ENC,RFC,7,Industrial NAICS Cogen,3311,ST,BFG,OOG,MISO,mcf,1323633.0,347405.0,59992.507,1081771.0,302906.0,52310.991,1303164.0,340275.0,58770.266,1136633.0,295058.0,50952.057,1066511.0,262696.0,45351.938,1125547.0,292001.0,50421.182,1064211.0,275160.0,47507.588,1276948.0,316608.0,54673.908,1256281.0,316998.0,54761.809,1231707.0,331277.0,57187.312,1198401.0,317106.0,54756.627,1222014.0,326825.0,56441.689,14286821,3724315,643127.87
2023,50733,True,Gary Works,United States Steel-Gary,19526.0,IN,ENC,RFC,7,Industrial NAICS Cogen,3311,ST,NG,NG,MISO,mcf,879157.0,230747.0,39847.022,972956.0,272437.0,47049.046,1195923.0,312273.0,53933.881,1163405.0,302008.0,52152.17,1029164.0,253497.0,43763.812,1018280.0,264173.0,45615.926,1086125.0,280826.0,48485.851,1080873.0,267993.0,46278.717,964993.0,243497.0,42064.42,1059647.0,285000.0,49198.69,1073382.0,284025.0,49044.321,1235494.0,330430.0,57064.319,12759399,3326906,574498.18
2023,50733,True,Gary Works,United States Steel-Gary,19526.0,IN,ENC,RFC,7,Industrial NAICS Cogen,3311,ST,OG,OOG,MISO,mcf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,50733,True,Gary Works,United States Steel-Gary,19526.0,IN,ENC,RFC,7,Industrial NAICS Cogen,3311,ST,RFO,RFO,MISO,barrels,584.0,153.0,26.471,1984.0,556.0,95.963,728.0,190.0,32.853,553.0,143.0,24.773,829.0,204.0,35.25,1382.0,358.0,61.892,13.0,3.0,0.561,569.0,141.0,24.375,270.0,68.0,11.771,151.0,41.0,6.998,264.0,70.0,12.052,195.0,52.0,8.992,7522,1979,341.951
2023,52006,True,LaO Energy Systems,Dow Chemical Co,5347.0,LA,WSC,SERC,7,Industrial NAICS Cogen,325,CA,NG,NG,MISO,mcf,0.0,0.0,44221.884,0.0,0.0,50919.31,0.0,0.0,55046.698,0.0,0.0,62880.633,0.0,0.0,61765.937,0.0,0.0,63481.49,0.0,0.0,52974.408,0.0,0.0,54670.841,0.0,0.0,58904.27,0.0,0.0,57190.032,0.0,0.0,60156.799,0.0,0.0,66815.857,0,0,689028.16
2023,52006,True,LaO Energy Systems,Dow Chemical Co,5347.0,LA,WSC,SERC,7,Industrial NAICS Cogen,325,CA,OG,OOG,MISO,mcf,259725.0,97348.0,10993.116,241057.0,120111.0,13594.69,315694.0,152951.0,17367.302,293273.0,162057.0,18423.367,320886.0,210787.0,23955.063,197742.0,197742.0,22695.51,385517.0,191055.0,21576.592,443913.0,227346.0,25762.159,403950.0,219544.0,24937.73,502539.0,255405.0,29015.968,305323.0,222509.0,25368.201,280144.0,190903.0,21742.143,3949763,2247758,255431.84
2023,52006,True,LaO Energy Systems,Dow Chemical Co,5347.0,LA,WSC,SERC,7,Industrial NAICS Cogen,325,CA,OTH,OTH,MISO,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,52006,True,LaO Energy Systems,Dow Chemical Co,5347.0,LA,WSC,SERC,7,Industrial NAICS Cogen,325,CT,NG,NG,MISO,mcf,1044791.0,1044791.0,85187.0,902888.0,902888.0,78563.0,1000610.0,1000610.0,81450.0,1000967.0,1000967.0,79043.0,827375.0,827375.0,65428.0,553102.0,553102.0,42643.0,946514.0,946514.0,74822.0,942044.0,942044.0,74339.0,954151.0,954151.0,73138.0,990498.0,990498.0,78367.0,724026.0,724026.0,57671.0,860911.0,860911.0,66884.0,10747877,10747877,857535.0
2023,52006,True,LaO Energy Systems,Dow Chemical Co,5347.0,LA,WSC,SERC,7,Industrial NAICS Cogen,325,CT,OG,OOG,MISO,mcf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,52006,True,LaO Energy Systems,Dow Chemical Co,5347.0,LA,WSC,SERC,7,Industrial NAICS Cogen,325,CT,OTH,OTH,MISO,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,52151,True,Sylvamo Corporation Eastover Facility,Sylvamo Corporation - Eastover,9424.0,SC,SAT,SERC,7,Industrial NAICS Cogen,322122,ST,BIT,COL,SCEG,short tons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,52151,True,Sylvamo Corporation Eastover Facility,Sylvamo Corporation - Eastover,9424.0,SC,SAT,SERC,7,Industrial NAICS Cogen,322122,ST,BLQ,WWW,SCEG,short tons,1306685.0,260015.0,36997.444,1266138.0,254042.0,35249.559,1357209.0,280490.0,39899.722,1037712.0,203255.0,26962.269,1291159.0,267082.0,37146.334,631361.0,144345.0,18997.851,1053509.0,210865.0,27710.318,945522.0,184087.0,23998.28,1263287.0,253754.0,34732.752,857242.0,166141.0,21866.607,1308394.0,252523.0,34899.385,1324791.0,261648.0,36619.464,13643009,2738247,375079.99
2023,52151,True,Sylvamo Corporation Eastover Facility,Sylvamo Corporation - Eastover,9424.0,SC,SAT,SERC,7,Industrial NAICS Cogen,322122,ST,DFO,DFO,SCEG,barrels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,52151,True,Sylvamo Corporation Eastover Facility,Sylvamo Corporation - Eastover,9424.0,SC,SAT,SERC,7,Industrial NAICS Cogen,322122,ST,NG,NG,SCEG,mcf,200258.0,39849.0,5670.094,173865.0,34885.0,4840.441,206006.0,42575.0,6056.244,199317.0,39040.0,5178.748,176564.0,36523.0,5079.694,246571.0,56372.0,7419.39,173113.0,34649.0,4553.374,227729.0,44337.0,5779.985,173294.0,34809.0,4764.547,193599.0,37521.0,4938.334,202600.0,39102.0,5404.039,209596.0,41395.0,5793.583,2382512,481057,65478.473
2023,52151,True,Sylvamo Corporation Eastover Facility,Sylvamo Corporation - Eastover,9424.0,SC,SAT,SERC,7,Industrial NAICS Cogen,322122,ST,RFO,RFO,SCEG,barrels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,52151,True,Sylvamo Corporation Eastover Facility,Sylvamo Corporation - Eastover,9424.0,SC,SAT,SERC,7,Industrial NAICS Cogen,322122,ST,TDF,OTH,SCEG,short tons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,52151,True,Sylvamo Corporation Eastover Facility,Sylvamo Corporation - Eastover,9424.0,SC,SAT,SERC,7,Industrial NAICS Cogen,322122,ST,WDS,WWW,SCEG,short tons,277808.0,55281.0,7865.861,217178.0,43575.0,6046.286,233404.0,48237.0,6861.683,245766.0,48138.0,6385.603,239424.0,49526.0,6888.173,265324.0,60660.0,7983.681,286465.0,57337.0,7534.851,254510.0,49551.0,6459.711,199039.0,39981.0,5472.357,298497.0,57851.0,7614.086,261296.0,50431.0,6969.658,321161.0,63430.0,8877.423,3099872,623998,84959.373
2023,52151,True,Sylvamo Corporation Eastover Facility,Sylvamo Corporation - Eastover,9424.0,SC,SAT,SERC,7,Industrial NAICS Cogen,322122,ST,WO,WOO,SCEG,barrels,8851.0,1761.0,250.601,133.0,27.0,3.714,1032.0,213.0,30.351,4402.0,862.0,114.38,3886.0,804.0,111.799,9408.0,2151.0,283.078,6595.0,1320.0,173.457,13357.0,2601.0,339.024,3213.0,645.0,88.344,10388.0,2013.0,264.973,7233.0,1396.0,192.918,11704.0,2312.0,323.53,80202,16105,2176.169
2023,54081,True,Spruance Operating Services LLC,Veolia Energy Operating Service,61854.0,VA,SAT,SERC,3,NAICS-22 Cogen,22,ST,BIT,COL,PJM,short tons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,54081,True,Spruance Operating Services LLC,Veolia Energy Operating Service,61854.0,VA,SAT,SERC,3,NAICS-22 Cogen,22,ST,NG,NG,PJM,mcf,527440.0,53699.0,5356.0,553436.0,57191.0,5740.0,523177.0,59431.0,5756.0,503296.0,44902.0,3588.0,520865.0,40944.0,5528.0,494008.0,53432.0,4906.0,528826.0,60026.0,5587.0,514435.0,56186.0,5171.0,395825.0,37321.0,2731.0,396456.0,34064.0,2315.0,464048.0,51918.0,4898.0,490798.0,54741.0,5359.0,5912610,603855,56935.0
2023,54676,True,Oyster Creek Unit VIII,Dow Chemical Company-Oyster Creek VIII,5374.0,TX,WSC,TRE,3,NAICS-22 Cogen,22,CA,NG,NG,ERCO,mcf,322036.0,322036.0,85339.645,384214.0,384214.0,72095.215,296042.0,296042.0,75590.862,199740.0,199740.0,72388.443,195061.0,195061.0,81023.686,180453.0,180453.0,67248.416,243352.0,243352.0,79810.34,242120.0,242120.0,77025.028,241904.0,241904.0,75650.0,296888.0,296888.0,78658.0,250100.0,250100.0,77198.42,334233.0,334233.0,83626.0,3186143,3186143,925654.06
2023,54676,True,Oyster Creek Unit VIII,Dow Chemical Company-Oyster Creek VIII,5374.0,TX,WSC,TRE,3,NAICS-22 Cogen,22,CA,OG,OOG,ERCO,mcf,2640.0,636.0,104.355,607.0,163.0,26.785,33241.0,8214.0,1348.138,271.0,58.0,9.557,8306.0,1976.0,324.314,135.0,28.0,4.584,1853.0,431.0,70.66,8931.0,1986.0,325.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55984,13492,2214.365
2023,54676,True,Oyster Creek Unit VIII,Dow Chemical Company-Oyster Creek VIII,5374.0,TX,WSC,TRE,3,NAICS-22 Cogen,22,CT,NG,NG,ERCO,mcf,1836596.0,1176396.0,154096.0,1248547.0,731249.0,105636.0,1567783.0,991640.0,129554.0,1854439.0,1215042.0,153612.0,1879984.0,1281889.0,154681.0,1796886.0,1156463.0,145876.0,1849476.0,1191055.0,148785.0,1868214.0,1185905.0,150420.0,1789059.0,1153897.0,147014.0,1829850.0,1131253.0,149187.0,1901894.0,1231872.0,158735.65,1950324.0,1198821.0,161153.0,21373052,13645482,1758749.7
2023,54676,True,Oyster Creek Unit VIII,Dow Chemical Company-Oyster Creek VIII,5374.0,TX,WSC,TRE,3,NAICS-22 Cogen,22,CT,OG,OOG,ERCO,mcf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,55063,False,Batesville Generation Facility,Cooperative Energy,17568.0,MS,ESC,SERC,1,Electric Utility,22,CA,NG,NG,TVA,mcf,128193.0,128193.0,129085.0,116177.0,116177.0,112868.0,178652.0,178652.0,145430.0,172762.0,172762.0,126614.0,219926.0,219926.0,169375.0,249986.0,249986.0,160770.0,286823.0,286823.0,188514.0,316732.0,316732.0,208588.0,185435.0,185435.0,171401.0,80200.0,80200.0,97077.0,83815.0,83815.0,129027.0,87202.0,87202.0,172286.0,2105903,2105903,1811035.0
